,article_idx,link_idx
61977,2381,2420
61978,2381,2828
61979,2381,2837
61980,2381,3083
61981,2381,3270
61982,2381,3295
61983,2381,3593
61984,2381,3724
61985,2381,3725
61986,2381,3750
61987,2381,3927
61988,2381,4169
61989,2381,4282
61990,2381,4353
61991,2381,4413
61992,2382,122
61993,2382,1168
61994,2382,1315
61995,2382,1773
61996,2382,1897
61997,2382,2377
61998,2382,4269
61999,2383,1032
62000,2383,1118
62001,2383,1275
62002,2383,1286
62003,2383,1351
62004,2383,1511
62005,2383,1931
62006,2383,2091
62007,2383,2390
62008,2383,4169
62009,2383,4573
62010,2383,4574
62011,2383,4582
62012,2384,122
62013,2384,1168
62014,2384,1425
62015,2384,1685
62016,2384,1773
62017,2384,2390
62018,2384,3563
62019,2384,3564
62020,2384,4234
62021,2385,302
62022,2385,445
62023,2385,688
62024,2385,1071
62025,2385,1078
62026,2385,1148
62027,2385,2607
62028,2385,2626
62029,2385,2854
62030,2385,3311
62031,2385,3987
62032,2385,4169
62033,2385,4530
62034,2386,746
62035,2386,1993
62036,2386,2406
62037,2386,4286
62038,2387,214
62039,2387,1240
62040,2387,1258
62041,2387,1512
62042,2387,2386
62043,2387,3194
62044,2388,600
62045,2388,760
62046,2388,811
62047,2388,1028
62048,2388,1589
62049,2388,1725
62050,2388,1768
62051,2388,2013
62052,2388,2107
62053,2388,2147
62054,2388,2378
62055,2388,2390
62056,2388,2711
62057,2388,2772
62058,2388,2776
62059,2388,2779
62060,2388,2968
62061,2388,3002
62062,2388,3725
62063,2388,3790
62064,2388,4169
62065,2389,32
62066,2389,746
62067,2389,1589
62068,2389,1725
62069,2389,2543
62070,2389,3738
62071,2389,4264
62072,2389,4531
62073,2390,122
62074,2390,722
62075,2390,1008
62076,2390,1168
62077,2390,1773
62078,2390,2378
62079,2390,2384
62080,2390,2394
62081,2390,3479
62082,2390,3987
62083,2390,4574
62084,2391,238
62085,2391,639
62086,2391,3200
62087,2391,3494
62088,2391,4337
62089,2392,16
62090,2392,31
62091,2392,517
62092,2392,1275
62093,2392,2089
62094,2392,2091
62095,2392,2100
62096,2392,2592
62097,2392,2608
62098,2392,2946
62099,2392,3033
62100,2392,3919
62101,2392,4369
62102,2393,122
62103,2393,584
62104,2393,861
62105,2393,1071
62106,2393,1175
62107,2393,1351
62108,2393,1412
62109,2393,1696
62110,2393,1773
62111,2393,2320
62112,2393,2475
62113,2393,2903
62114,2393,4528
62115,2394,122
62116,2394,933
62117,2394,1008
62118,2394,1148
62119,2394,1589
62120,2394,1725
62121,2394,1773
62122,2394,1897
62123,2394,2070
62124,2394,2176
62125,2394,2320
62126,2394,2390
62127,2394,2979
62128,2394,3479
62129,2394,3494
62130,2394,3987
62131,2394,4269
62132,2394,4282
62133,2394,4285
62134,2394,4348
62135,2395,277
62136,2395,1017
62137,2395,1273
62138,2395,1589
62139,2395,1632
62140,2395,1685
62141,2395,2072
62142,2395,2215
62143,2395,2529
62144,2395,2823
62145,2395,3113
62146,2395,3401
62147,2395,3556
62148,2395,3559
62149,2395,3924
62150,2395,4126
62151,2395,4282
62152,2395,4299
62153,2396,560
62154,2396,672
62155,2396,1118
62156,2396,1559
62157,2396,1675
62158,2396,1790
62159,2396,3815
62160,2396,4167
62161,2396,4192
62162,2396,4286
62163,2397,1358
62164,2397,1401
62165,2397,1647
62166,2397,2174
62167,2397,3524
62168,2397,3528
62169,2398,122
62170,2398,1288
62171,2398,3940
62172,2399,518
62173,2399,580
62174,2399,825
62175,2399,1017
62176,2399,1250
62177,2399,1273
62178,2399,1699
62179,2399,2700
62180,2399,3031
62181,2399,3253
62182,2399,3295
62183,2399,3494
62184,2399,3654
62185,2399,4297
62186,2399,4369
62187,2399,4499
62188,2400,32
62189,2400,33
62190,2400,1257
62191,2400,1381
62192,2400,2399
62193,2401,305
62194,2401,580
62195,2401,885
62196,2401,990
62197,2401,1001
62198,2401,1257
62199,2401,1381
62200,2401,1407
62201,2401,1682
62202,2401,1738
62203,2401,2015
62204,2401,2108
62205,2401,2181
62206,2401,2469
62207,2401,2654
62208,2401,2681
62209,2401,2753
62210,2401,3313
62211,2401,3345
62212,2401,3636
62213,2401,3787
62214,2401,3819
62215,2401,3982
62216,2401,4376
62217,2402,106
62218,2402,461
62219,2402,652
62220,2402,791
62221,2402,841
62222,2402,863
62223,2402,961
62224,2402,1343
62225,2402,1496
62226,2402,1635
62227,2402,1703
62228,2402,2147
62229,2402,2497
62230,2402,2596
62231,2402,2796
62232,2402,2800
62233,2402,2948
62234,2402,2988
62235,2402,3191
62236,2402,3207
62237,2402,3223
62238,2402,3669
62239,2402,3723
62240,2402,3871
62241,2402,3915
62242,2402,4005
62243,2402,4115
62244,2402,4545
62245,2403,13
62246,2403,143
62247,2403,715
62248,2403,754
62249,2403,886
62250,2403,899
62251,2403,932
62252,2403,991
62253,2403,1093
62254,2403,1538
62255,2403,1559
62256,2403,2109
62257,2403,2158
62258,2403,2161
62259,2403,2215
62260,2403,2496
62261,2403,2714
62262,2403,2776
62263,2403,2870
62264,2403,2888
62265,2403,2892
62266,2403,3186
62267,2403,3338
62268,2403,3801
62269,2403,4002
62270,2403,4020
62271,2403,4137
62272,2403,4169
62273,2403,4351
62274,2403,4352
62275,2403,4531
62276,2404,888
62277,2404,1006
62278,2404,1007
62279,2404,3256
62280,2404,3988
62281,2404,3989
62282,2405,122
62283,2405,371
62284,2405,902
62285,2405,3815
62286,2406,32
62287,2406,227
62288,2406,369
62289,2406,404
62290,2406,654
62291,2406,719
62292,2406,746
62293,2406,886
62294,2406,915
62295,2406,1173
62296,2406,1175
62297,2406,1288
62298,2406,1361
62299,2406,1496
62300,2406,1993
62301,2406,2543
62302,2406,2552
62303,2406,2632
62304,2406,2738
62305,2406,2831
62306,2406,2912
62307,2406,3213
62308,2406,3586
62309,2406,3750
62310,2406,3793
62311,2406,3815
62312,2406,3819
62313,2406,3837
62314,2406,4020
62315,2406,4123
62316,2406,4137
62317,2406,4169
62318,2406,4286
62319,2406,4335
62320,2406,4406
62321,2407,311
62322,2407,899
62323,2407,1283
62324,2407,1724
62325,2407,2228
62326,2407,2230
62327,2407,2437
62328,2407,3683
62329,2407,4060
62330,2407,4201
62331,2407,4394
62332,2407,4504
62333,2408,13
62334,2408,21
62335,2408,56
62336,2408,236
62337,2408,566
62338,2408,728
62339,2408,1381
62340,2408,1425
62341,2408,1588
62342,2408,1763
62343,2408,2174
62344,2408,2410
62345,2408,2415
62346,2408,3311
62347,2408,3313
62348,2408,3518
62349,2408,3519
62350,2408,3528
62351,2408,3636
62352,2408,3819
62353,2408,3834
62354,2408,4024
62355,2408,4036
62356,2408,4286
62357,2408,4333
62358,2408,4356
62359,2408,4378
62360,2408,4441
62361,2408,4487
62362,2409,122
62363,2409,325
62364,2409,348
62365,2409,351
62366,2409,439
62367,2409,456
62368,2409,539
62369,2409,635
62370,2409,639
62371,2409,678
62372,2409,715
62373,2409,717
62374,2409,760
62375,2409,788
62376,2409,883
62377,2409,902
62378,2409,920
62379,2409,959
62380,2409,1043
62381,2409,1049
62382,2409,1083
62383,2409,1218
62384,2409,1257
62385,2409,1295
62386,2409,1333
62387,2409,1381
62388,2409,1425
62389,2409,1462
62390,2409,1559
62391,2409,1583
62392,2409,1588
62393,2409,1682
62394,2409,1798
62395,2409,1801
62396,2409,1815
62397,2409,1836
62398,2409,1914
62399,2409,1928
62400,2409,1929
62401,2409,1989
62402,2409,2087
62403,2409,2089
62404,2409,2144
62405,2409,2161
62406,2409,2194
62407,2409,2221
62408,2409,2233
62409,2409,2284
62410,2409,2408
62411,2409,2463
62412,2409,2666
62413,2409,2695
62414,2409,2701
62415,2409,2729
62416,2409,2738
62417,2409,2739
62418,2409,2806
62419,2409,2831
62420,2409,2870
62421,2409,2908
62422,2409,2946
62423,2409,2947
62424,2409,2964
62425,2409,3140
62426,2409,3146
62427,2409,3200
62428,2409,3210
62429,2409,3287
62430,2409,3311
62431,2409,3313
62432,2409,3363
62433,2409,3448
62434,2409,3449
62435,2409,3493
62436,2409,3519
62437,2409,3556
62438,2409,3966
62439,2409,3573
62440,2409,3584
62441,2409,3611
62442,2409,3728
62443,2409,3741
62444,2409,3746
62445,2409,3790
62446,2409,3815
62447,2409,3819
62448,2409,3943
62449,2409,3965
62450,2409,4200
62451,2409,4285
62452,2409,4286
62453,2409,4294
62454,2409,4318
62455,2409,4337
62456,2410,21
62457,2410,36
62458,2410,63
62459,2410,122
62460,2410,199
62461,2410,351
62462,2410,387
62463,2410,415
62464,2410,416
62465,2410,926
62466,2410,1257
62467,2410,1324
62468,2410,1381
62469,2410,1588
62470,2410,1682
62471,2410,1784
62472,2410,2100
62473,2410,2101
62474,2410,2136
62475,2410,2174
62476,2410,2408
62477,2410,2711
62478,2410,2752
62479,2410,3044
62480,2410,3186
62481,2410,3313
62482,2410,3519
62483,2410,3526
62484,2410,3801
62485,2410,3819
62486,2410,4002
62487,2410,4244
62488,2410,4248
62489,2410,4321
62490,2410,4351
62491,2411,159
62492,2411,212
62493,2411,239
62494,2411,334
62495,2411,351
62496,2411,394
62497,2411,415
62498,2411,442
62499,2411,536
62500,2411,538
62501,2411,653
62502,2411,719
62503,2411,899
62504,2411,913
62505,2411,932
62506,2411,1070
62507,2411,1093
62508,2411,1101
62509,2411,1106
62510,2411,1171
62511,2411,1283
62512,2411,1409
62513,2411,1424
62514,2411,1425
62515,2411,1431
62516,2411,1502
62517,2411,1559
62518,2411,1678
62519,2411,1685
62520,2411,1784
62521,2411,2027
62522,2411,2073
62523,2411,2174
62524,2411,2233
62525,2411,2290
62526,2411,2318
62527,2411,2455
62528,2411,2495
62529,2411,2496
62530,2411,2514
62531,2411,2564
62532,2411,2615
62533,2411,2756
62534,2411,2797
62535,2411,2803
62536,2411,2817
62537,2411,2837
62538,2411,2899
62539,2411,2919
62540,2411,2928
62541,2411,2946
62542,2411,3012
62543,2411,3203
62544,2411,3274
62545,2411,3311
62546,2411,3459
62547,2411,3460
62548,2411,3518
62549,2411,3526
62550,2411,3556
62551,2411,3559
62552,2411,3600
62553,2411,3680
62554,2411,3744
62555,2411,3745
62556,2411,3801
62557,2411,3815
62558,2411,3953
62559,2411,3958
62560,2411,4055
62561,2411,4137
62562,2411,4244
62563,2411,4270
62564,2411,4282
62565,2411,4333
62566,2411,4529
62567,2411,4530
62568,2411,4531
62569,2412,177
62570,2412,771
62571,2412,1377
62572,2412,1763
62573,2412,2529
62574,2412,2578
62575,2412,2579
62576,2412,3112
62577,2412,3267
62578,2412,3352
62579,2412,3480
62580,2412,3529
62581,2412,3545
62582,2412,4365
62583,2412,4444
62584,2412,4531
62585,2413,560
62586,2413,1559
62587,2413,3149
62588,2413,4167
62589,2414,122
62590,2414,235
62591,2414,236
62592,2414,597
62593,2414,807
62594,2414,1087
62595,2414,1425
62596,2414,1990
62597,2414,2089
62598,2414,2135
62599,2414,2711
62600,2414,3250
62601,2414,3519
62602,2414,3637
62603,2415,13
62604,2415,235
62605,2415,236
62606,2415,256
62607,2415,330
62608,2415,387
62609,2415,398
62610,2415,678
62611,2415,688
62612,2415,695
62613,2415,725
62614,2415,728
62615,2415,784
62616,2415,785
62617,2415,886
62618,2415,899
62619,2415,913
62620,2415,919
62621,2415,933
62622,2415,950
62623,2415,995
62624,2415,1015
62625,2415,1131
62626,2415,1146
62627,2415,1166
62628,2415,1283
62629,2415,1288
62630,2415,1336
62631,2415,1424
62632,2415,1429
62633,2415,1502
62634,2415,1556
62635,2415,1559
62636,2415,1586
62637,2415,1588
62638,2415,1590
62639,2415,1651
62640,2415,1716
62641,2415,1742
62642,2415,1784
62643,2415,2002
62644,2415,2018
62645,2415,2083
62646,2415,2117
62647,2415,2122
62648,2415,2135
62649,2415,2161
62650,2415,2168
62651,2415,2222
62652,2415,2260
62653,2415,2274
62654,2415,2290
62655,2415,2366
62656,2415,2506
62657,2415,2551
62658,2415,2564
62659,2415,2593
62660,2415,2615
62661,2415,2677
62662,2415,2693
62663,2415,2752
62664,2415,2775
62665,2415,2908
62666,2415,2946
62667,2415,2955
62668,2415,3002
62669,2415,3215
62670,2415,3277
62671,2415,3285
62672,2415,3287
62673,2415,3291
62674,2415,3323
62675,2415,3350
62676,2415,3468
62677,2415,3505
62678,2415,3518
62679,2415,3519
62680,2415,3619
62681,2415,3763
62682,2415,3793
62683,2415,3795
62684,2415,3942
62685,2415,3953
62686,2415,3959
62687,2415,4052
62688,2415,4107
62689,2415,4110
62690,2415,4176
62691,2415,4185
62692,2415,4244
62693,2415,4282
62694,2415,4285
62695,2415,4287
62696,2415,4288
62697,2415,4319
62698,2415,4394
62699,2415,4529
62700,2415,4531
62701,2416,468
62702,2416,577
62703,2416,1061
62704,2416,1377
62705,2416,1425
62706,2416,1541
62707,2416,1629
62708,2416,1997
62709,2416,2152
62710,2416,2752
62711,2416,2952
62712,2416,3150
62713,2416,3397
62714,2416,3747
62715,2416,4011
62716,2416,4286
62717,2416,4413
62718,2416,4429
62719,2417,652
62720,2417,748
62721,2417,961
62722,2417,1028
62723,2417,1343
62724,2417,1647
62725,2417,1878
62726,2417,2497
62727,2417,2563
62728,2417,2730
62729,2417,2994
62730,2417,3191
62731,2417,3207
62732,2417,3408
62733,2417,3556
62734,2417,3562
62735,2418,109
62736,2418,913
62737,2418,1310
62738,2418,1377
62739,2418,1900
62740,2418,1901
62741,2418,4282
62742,2418,4385
62743,2418,4402
62744,2418,4434
62745,2419,1397
62746,2419,1808
62747,2419,2161
62748,2419,3166
62749,2419,4029
62750,2419,4282
62751,2419,4286
62752,2420,168
62753,2420,236
62754,2420,284
62755,2420,340
62756,2420,589
62757,2420,863
62758,2420,910
62759,2420,961
62760,2420,1028
62761,2420,1039
62762,2420,1343
62763,2420,1504
62764,2420,2408
62765,2420,2497
62766,2420,2596
62767,2420,2724
62768,2420,2772
62769,2420,2796
62770,2420,2948
62771,2420,3191
62772,2420,3207
62773,2420,3519
62774,2420,3633
62775,2420,3725
62776,2420,3916
62777,2420,4022
62778,2420,4141
62779,2420,4308
62780,2420,4545
62781,2420,4583
62782,2421,168
62783,2421,170
62784,2421,340
62785,2421,1081
62786,2421,1109
62787,2421,1632
62788,2421,1685
62789,2421,2420
62790,2421,2561
62791,2421,2752
62792,2421,2988
62793,2421,3113
62794,2421,3207
62795,2421,3242
62796,2421,3318
62797,2421,3319
62798,2421,3767
62799,2421,4583
62800,2422,112
62801,2422,116
62802,2422,122
62803,2422,159
62804,2422,272
62805,2422,371
62806,2422,387
62807,2422,394
62808,2422,538
62809,2422,546
62810,2422,639
62811,2422,678
62812,2422,690
62813,2422,719
62814,2422,886
62815,2422,991
62816,2422,1017
62817,2422,1049
62818,2422,1106
62819,2422,1204
62820,2422,1324
62821,2422,1381
62822,2422,1407
62823,2422,1412
62824,2422,1502
62825,2422,1559
62826,2422,1588
62827,2422,1647
62828,2422,1682
62829,2422,1784
62830,2422,2083
62831,2422,2117
62832,2422,2137
62833,2422,2174
62834,2422,2215
62835,2422,2420
62836,2422,2448
62837,2422,2514
62838,2422,2529
62839,2422,2605
62840,2422,2919
62841,2422,2928
62842,2422,2955
62843,2422,2993
62844,2422,3105
62845,2422,3146
62846,2422,3206
62847,2422,3274
62848,2422,3279
62849,2422,3281
62850,2422,3331
62851,2422,3449
62852,2422,3458
62853,2422,3546
62854,2422,3556
62855,2422,3693
62856,2422,3718
62857,2422,3741
62858,2422,3790
62859,2422,3801
62860,2422,3815
62861,2422,3819
62862,2422,3855
62863,2422,3953
62864,2422,4185
62865,2422,4244
62866,2422,4282
62867,2422,4285
62868,2422,4286
62869,2422,4293
62870,2422,4394
62871,2422,4431
62872,2422,4520
62873,2422,4527
62874,2422,4530
62875,2422,4531
62876,2422,4553
62877,2423,314
62878,2423,546
62879,2423,1376
62880,2423,1616
62881,2423,1649
62882,2423,1742
62883,2423,2174
62884,2423,2929
62885,2423,3769
62886,2423,3938
62887,2423,4531
62888,2424,121
62889,2424,122
62890,2424,143
62891,2424,159
62892,2424,176
62893,2424,181
62894,2424,304
62895,2424,305
62896,2424,325
62897,2424,334
62898,2424,341
62899,2424,351
62900,2424,387
62901,2424,394
62902,2424,415
62903,2424,438
62904,2424,449
62905,2424,535
62906,2424,538
62907,2424,545
62908,2424,565
62909,2424,566
62910,2424,653
62911,2424,678
62912,2424,689
62913,2424,704
62914,2424,719
62915,2424,721
62916,2424,722
62917,2424,728
62918,2424,1108
62919,2424,754
62920,2424,759
62921,2424,760
62922,2424,783
62923,2424,785
62924,2424,835
62925,2424,842
62926,2424,913
62927,2424,959
62928,2424,993
62929,2424,998
62930,2424,1070
62931,2424,1093
62932,2424,1101
62933,2424,1106
62934,2424,1119
62935,2424,1168
62936,2424,1206
62937,2424,1217
62938,2424,1281
62939,2424,1283
62940,2424,1288
62941,2424,1304
62942,2424,1324
62943,2424,1381
62944,2424,1392
62945,2424,1395
62946,2424,1400
62947,2424,1412
62948,2424,1425
62949,2424,1431
62950,2424,1559
62951,2424,1583
62952,2424,1588
62953,2424,1609
62954,2424,1651
62955,2424,1678
62956,2424,1685
62957,2424,1687
62958,2424,1763
62959,2424,1784
62960,2424,1798
62961,2424,1805
62962,2424,1806
62963,2424,1815
62964,2424,1836
62965,2424,1871
62966,2424,1934
62967,2424,2018
62968,2424,2020
62969,2424,2027
62970,2424,2089
62971,2424,2100
62972,2424,2107
62973,2424,2109
62974,2424,2135
62975,2424,2137
62976,2424,2168
62977,2424,2174
62978,2424,2215
62979,2424,2233
62980,2424,2281
62981,2424,2318
62982,2424,2363
62983,2424,2367
62984,2424,2403
62985,2424,2415
62986,2424,2450
62987,2424,2454
62988,2424,2495
62989,2424,2496
62990,2424,2510
62991,2424,2511
62992,2424,2514
62993,2424,2584
62994,2424,2608
62995,2424,2612
62996,2424,2613
62997,2424,2615
62998,2424,2666
62999,2424,2681
63000,2424,2688
63001,2424,2689
63002,2424,2711
63003,2424,2738
63004,2424,2753
63005,2424,2803
63006,2424,2811
63007,2424,2817
63008,2424,2833
63009,2424,2854
63010,2424,2892
63011,2424,2940
63012,2424,2973
63013,2424,2975
63014,2424,3002
63015,2424,3004
63016,2424,3032
63017,2424,3056
63018,2424,3105
63019,2424,3126
63020,2424,3132
63021,2424,3149
63022,2424,3186
63023,2424,3196
63024,2424,3197
63025,2424,3213
63026,2424,3274
63027,2424,3377
63028,2424,3458
63029,2424,3461
63030,2424,3519
63031,2424,3526
63032,2424,3556
63033,2424,3563
63034,2424,3968
63035,2424,3573
63036,2424,3578
63037,2424,3619
63038,2424,3673
63039,2424,3680
63040,2424,3688
63041,2424,3718
63042,2424,3730
63043,2424,3744
63044,2424,3745
63045,2424,3750
63046,2424,3763
63047,2424,3780
63048,2424,3790
63049,2424,3793
63050,2424,3815
63051,2424,3844
63052,2424,3905
63053,2424,3958
63054,2424,3965
63055,2424,3979
63056,2424,4020
63057,2424,4049
63058,2424,4137
63059,2424,4151
63060,2424,4169
63061,2424,4241
63062,2424,4244
63063,2424,4246
63064,2424,4248
63065,2424,4269
63066,2424,4270
63067,2424,4281
63068,2424,4282
63069,2424,4285
63070,2424,4286
63071,2424,4298
63072,2424,4321
63073,2424,4330
63074,2424,4337
63075,2424,4351
63076,2424,4442
63077,2424,4530
63078,2424,4531
63079,2424,4556
63080,2425,715
63081,2425,855
63082,2425,899
63083,2425,907
63084,2425,1061
63085,2425,1324
63086,2425,1361
63087,2425,1377
63088,2425,1425
63089,2425,1429
63090,2425,1431
63091,2425,1542
63092,2425,1928
63093,2425,2123
63094,2425,2161
63095,2425,2290
63096,2425,2427
63097,2425,2506
63098,2425,2529
63099,2425,2573
63100,2425,2622
63101,2425,2838
63102,2425,3538
63103,2425,3696
63104,2425,3720
63105,2425,4080
63106,2425,4171
63107,2425,4244
63108,2425,4265
63109,2425,4282
63110,2425,4531
63111,2426,95
63112,2426,318
63113,2426,407
63114,2426,566
63115,2426,624
63116,2426,746
63117,2426,1106
63118,2426,1111
63119,2426,1171
63120,2426,1425
63121,2426,1542
63122,2426,1734
63123,2426,1740
63124,2426,2408
63125,2426,2516
63126,2426,2529
63127,2426,2953
63128,2426,3549
63129,2426,3793
63130,2426,3958
63131,2426,4172
63132,2426,4177
63133,2426,4286
63134,2427,420
63135,2427,587
63136,2427,618
63137,2427,697
63138,2427,886
63139,2427,907
63140,2427,916
63141,2427,938
63142,2427,1036
63143,2427,1051
63144,2427,1138
63145,2427,1174
63146,2427,1213
63147,2427,1376
63148,2427,1377
63149,2427,1559
63150,2427,1665
63151,2427,1685
63152,2427,1890
63153,2427,1901
63154,2427,2089
63155,2427,2194
63156,2427,2320
63157,2427,2425
63158,2427,2445
63159,2427,2529
63160,2427,2770
63161,2427,2821
63162,2427,2822
63163,2427,2964
63164,2427,3015
63165,2427,3388
63166,2427,3450
63167,2427,3481
63168,2427,3517
63169,2427,3519
63170,2427,3696
63171,2427,3862
63172,2427,4171
63173,2427,4269
63174,2427,4282
63175,2427,4353
63176,2427,4493
63177,2427,4531
63178,2428,760
63179,2428,899
63180,2428,1425
63181,2428,1685
63182,2428,1768
63183,2428,1789
63184,2428,2013
63185,2428,2073
63186,2428,2567
63187,2428,2779
63188,2428,3002
63189,2428,3012
63190,2428,3331
63191,2428,4286
63192,2428,4509
63193,2429,725
63194,2429,1304
63195,2429,1370
63196,2429,1425
63197,2429,2106
63198,2429,2252
63199,2429,2408
63200,2429,2896
63201,2429,3002
63202,2429,4136
63203,2430,299
63204,2430,325
63205,2430,575
63206,2430,678
63207,2430,807
63208,2430,865
63209,2430,914
63210,2430,1100
63211,2430,1469
63212,2430,1532
63213,2430,1592
63214,2430,1649
63215,2430,2089
63216,2430,2174
63217,2430,2291
63218,2430,2431
63219,2430,2432
63220,2430,2711
63221,2430,3250
63222,2430,3294
63223,2430,3311
63224,2430,3320
63225,2430,3582
63226,2430,3607
63227,2430,3637
63228,2430,3653
63229,2430,3815
63230,2430,4186
63231,2430,4286
63232,2430,4362
63233,2430,4413
63234,2431,525
63235,2431,575
63236,2431,807
63237,2431,1408
63238,2431,1425
